"Fecha","Indicador","Territorio",Valor
"2020-04-17","Personal de la salud  Activos ","Todo el país",41
"2020-04-17","Personal de la salud  Fallecidos ","Todo el país",0
"2020-04-17","Cantidad de Tests  Positivos ","Todo el país",18
"2020-04-17","Cantidad de Tests  Negativos ","Todo el país",492
"2020-04-17","Personas en CTI","Todo el país",12
"2020-04-17","Personas en CI","Todo el país",0
"2020-04-17","Fallecidos ","Todo el país",9
"2020-04-17","Casos nuevos ","Todo el país",0
"2020-04-18","Casos activos","Artigas",0
"2020-04-18","Casos activos","Canelones",26
"2020-04-18","Casos activos","Cerro Largo",0
"2020-04-18","Casos activos","Colonia",5
"2020-04-18","Casos activos","Durazno",1
"2020-04-18","Casos activos","Flores",0
"2020-04-18","Casos activos","Florida",0
"2020-04-18","Casos activos","Lavalleja",4
"2020-04-18","Casos activos","Maldonado",13
"2020-04-18","Casos activos","Montevideo",143
"2020-04-18","Casos activos","Paysandú",0
"2020-04-18","Casos activos","Río Negro",9
"2020-04-18","Casos activos","Rivera",0
"2020-04-18","Casos activos","Rocha",0
"2020-04-18","Casos activos","Salto",7
"2020-04-18","Casos activos","San José",2
"2020-04-18","Casos activos","Soriano",0
"2020-04-18","Casos activos","Tacuarembó",0
"2020-04-18","Casos activos","Treinta y Tres",0
"2020-04-18","Casos recuperados","Artigas",0
"2020-04-18","Casos recuperados","Canelones",50
"2020-04-18","Casos recuperados","Cerro Largo",0
"2020-04-18","Casos recuperados","Colonia",3
"2020-04-18","Casos recuperados","Durazno",0
"2020-04-18","Casos recuperados","Flores",1
"2020-04-18","Casos recuperados","Florida",0
"2020-04-18","Casos recuperados","Lavalleja",0
"2020-04-18","Casos recuperados","Maldonado",8
"2020-04-18","Casos recuperados","Montevideo",228
"2020-04-18","Casos recuperados","Paysandú",1
"2020-04-18","Casos recuperados","Río Negro",0
"2020-04-18","Casos recuperados","Rivera",0
"2020-04-18","Casos recuperados","Rocha",1
"2020-04-18","Casos recuperados","Salto",5
"2020-04-18","Casos recuperados","San José",0
"2020-04-18","Casos recuperados","Soriano",1
"2020-04-18","Casos recuperados","Tacuarembó",0
"2020-04-18","Casos recuperados","Treinta y Tres",0
"2020-04-18","Fallecidos","Artigas",0
"2020-04-18","Fallecidos","Canelones",2
"2020-04-18","Fallecidos","Cerro Largo",0
"2020-04-18","Fallecidos","Colonia",0
"2020-04-18","Fallecidos","Durazno",0
"2020-04-18","Fallecidos","Flores",0
"2020-04-18","Fallecidos","Florida",0
"2020-04-18","Fallecidos","Lavalleja",0
"2020-04-18","Fallecidos","Maldonado",1
"2020-04-18","Fallecidos","Montevideo",6
"2020-04-18","Fallecidos","Paysandú",0
"2020-04-18","Fallecidos","Río Negro",0
"2020-04-18","Fallecidos","Rivera",0
"2020-04-18","Fallecidos","Rocha",0
"2020-04-18","Fallecidos","Salto",0
"2020-04-18","Fallecidos","San José",0
"2020-04-18","Fallecidos","Soriano",0
"2020-04-18","Fallecidos","Tacuarembó",0
"2020-04-18","Fallecidos","Treinta y Tres",0
"2020-04-18","Personal de la salud  Confirmados ","Todo el país",87
"2020-04-18","Personal de la salud  Recuperados ","Todo el país",41
"2020-04-18","Personal de la salud  Activos ","Todo el país",46
"2020-04-18","Personal de la salud  Fallecidos ","Todo el país",0
"2020-04-18","Cantidad de Tests  Positivos ","Todo el país",18
"2020-04-18","Cantidad de Tests  Negativos ","Todo el país",711
"2020-04-18","Personas en CTI","Todo el país",14
"2020-04-18","Personas en CI","Todo el país",0
"2020-04-18","Fallecidos ","Todo el país",9
"2020-04-18","Casos nuevos ","Todo el país",0
"2020-04-19","Casos activos","Artigas",0
"2020-04-19","Casos activos","Canelones",26
"2020-04-19","Casos activos","Cerro Largo",0
"2020-04-19","Casos activos","Colonia",5
"2020-04-19","Casos activos","Durazno",1
"2020-04-19","Casos activos","Flores",0
"2020-04-19","Casos activos","Florida",0
"2020-04-19","Casos activos","Lavalleja",4
"2020-04-19","Casos activos","Maldonado",14
"2020-04-19","Casos activos","Montevideo",151
"2020-04-19","Casos activos","Paysandú",0
"2020-04-19","Casos activos","Río Negro",9
"2020-04-19","Casos activos","Rivera",0
"2020-04-19","Casos activos","Rocha",0
"2020-04-19","Casos activos","Salto",7
"2020-04-19","Casos activos","San José",3
"2020-04-19","Casos activos","Soriano",0
"2020-04-19","Casos activos","Tacuarembó",0
"2020-04-19","Casos activos","Treinta y Tres",0
"2020-04-19","Casos recuperados","Artigas",0
"2020-04-19","Casos recuperados","Canelones",50
"2020-04-19","Casos recuperados","Cerro Largo",0
"2020-04-19","Casos recuperados","Colonia",3
"2020-04-19","Casos recuperados","Durazno",0
"2020-04-19","Casos recuperados","Flores",1
"2020-04-19","Casos recuperados","Florida",0
"2020-04-19","Casos recuperados","Lavalleja",0
"2020-04-19","Casos recuperados","Maldonado",8
"2020-04-19","Casos recuperados","Montevideo",228
"2020-04-19","Casos recuperados","Paysandú",1
"2020-04-19","Casos recuperados","Río Negro",0
"2020-04-19","Casos recuperados","Rivera",0
"2020-04-19","Casos recuperados","Rocha",1
"2020-04-19","Casos recuperados","Salto",5
"2020-04-19","Casos recuperados","San José",0
"2020-04-19","Casos recuperados","Soriano",1
"2020-04-19","Casos recuperados","Tacuarembó",0
"2020-04-19","Casos recuperados","Treinta y Tres",0
"2020-04-19","Fallecidos","Artigas",0
"2020-04-19","Fallecidos","Canelones",2
"2020-04-19","Fallecidos","Cerro Largo",0
"2020-04-19","Fallecidos","Colonia",0
"2020-04-19","Fallecidos","Durazno",0
"2020-04-19","Fallecidos","Flores",0
"2020-04-19","Fallecidos","Florida",0
"2020-04-19","Fallecidos","Lavalleja",0
"2020-04-19","Fallecidos","Maldonado",1
"2020-04-19","Fallecidos","Montevideo",7
"2020-04-19","Fallecidos","Paysandú",0
"2020-04-19","Fallecidos","Río Negro",0
"2020-04-19","Fallecidos","Rivera",0
"2020-04-19","Fallecidos","Rocha",0
"2020-04-19","Fallecidos","Salto",0
"2020-04-19","Fallecidos","San José",0
"2020-04-19","Fallecidos","Soriano",0
"2020-04-19","Fallecidos","Tacuarembó",0
"2020-04-19","Fallecidos","Treinta y Tres",0
"2020-04-19","Personal de la salud  Confirmados ","Todo el país",89
"2020-04-19","Personal de la salud  Recuperados ","Todo el país",41
"2020-04-19","Personal de la salud  Activos ","Todo el país",48
"2020-04-19","Personal de la salud  Fallecidos ","Todo el país",0
"2020-04-19","Cantidad de Tests  Positivos ","Todo el país",4
"2020-04-19","Cantidad de Tests  Negativos ","Todo el país",344
"2020-04-19","Personas en CTI","Todo el país",13
"2020-04-19","Personas en CI","Todo el país",0
"2020-04-19","Fallecidos ","Todo el país",10
"2020-04-19","Casos nuevos ","Todo el país",11
"2020-04-20","Casos activos","Artigas",0
"2020-04-20","Casos activos","Canelones",20
"2020-04-20","Casos activos","Cerro Largo",0
"2020-04-20","Casos activos","Colonia",5
"2020-04-20","Casos activos","Durazno",1
"2020-04-20","Casos activos","Flores",0
"2020-04-20","Casos activos","Florida",0
"2020-04-20","Casos activos","Lavalleja",4
"2020-04-20","Casos activos","Maldonado",12
"2020-04-20","Casos activos","Montevideo",152
"2020-04-20","Casos activos","Paysandú",0
"2020-04-20","Casos activos","Río Negro",8
"2020-04-20","Casos activos","Rivera",0
"2020-04-20","Casos activos","Rocha",0
"2020-04-20","Casos activos","Salto",7
"2020-04-20","Casos activos","San José",3
"2020-04-20","Casos activos","Soriano",0
"2020-04-20","Casos activos","Tacuarembó",0
"2020-04-20","Casos activos","Treinta y Tres",0
"2020-04-20","Casos recuperados","Artigas",0
"2020-04-20","Casos recuperados","Canelones",56
"2020-04-20","Casos recuperados","Cerro Largo",0
"2020-04-20","Casos recuperados","Colonia",3
"2020-04-20","Casos recuperados","Durazno",0
"2020-04-20","Casos recuperados","Flores",1
"2020-04-20","Casos recuperados","Florida",0
"2020-04-20","Casos recuperados","Lavalleja",0
"2020-04-20","Casos recuperados","Maldonado",10
"2020-04-20","Casos recuperados","Montevideo",234
"2020-04-20","Casos recuperados","Paysandú",1
"2020-04-20","Casos recuperados","Río Negro",1
"2020-04-20","Casos recuperados","Rivera",0
"2020-04-20","Casos recuperados","Rocha",1
"2020-04-20","Casos recuperados","Salto",5
"2020-04-20","Casos recuperados","San José",0
"2020-04-20","Casos recuperados","Soriano",1
"2020-04-20","Casos recuperados","Tacuarembó",0
"2020-04-20","Casos recuperados","Treinta y Tres",0
"2020-04-20","Fallecidos","Artigas",0
"2020-04-20","Fallecidos","Canelones",2
"2020-04-20","Fallecidos","Cerro Largo",0
"2020-04-20","Fallecidos","Colonia",0
"2020-04-20","Fallecidos","Durazno",0
"2020-04-20","Fallecidos","Flores",0
"2020-04-20","Fallecidos","Florida",0
"2020-04-20","Fallecidos","Lavalleja",0
"2020-04-20","Fallecidos","Maldonado",1
"2020-04-20","Fallecidos","Montevideo",7
"2020-04-20","Fallecidos","Paysandú",0
"2020-04-20","Fallecidos","Río Negro",0
"2020-04-20","Fallecidos","Rivera",0
"2020-04-20","Fallecidos","Rocha",0
"2020-04-20","Fallecidos","Salto",0
"2020-04-20","Fallecidos","San José",0
"2020-04-20","Fallecidos","Soriano",0
"2020-04-20","Fallecidos","Tacuarembó",0
"2020-04-20","Fallecidos","Treinta y Tres",0
"2020-04-20","Personal de la salud  Confirmados ","Todo el país",90
"2020-04-20","Personal de la salud  Recuperados ","Todo el país",49
"2020-04-20","Personal de la salud  Activos ","Todo el país",41
"2020-04-20","Personal de la salud  Fallecidos ","Todo el país",0
"2020-04-20","Cantidad de Tests  Positivos ","Todo el país",10
"2020-04-20","Cantidad de Tests  Negativos ","Todo el país",560
"2020-04-20","Personas en CTI","Todo el país",13
"2020-04-20","Personas en CI","Todo el país",0
"2020-04-20","Fallecidos ","Todo el país",10
"2020-04-20","Casos nuevos ","Todo el país",0
"2020-04-21","Casos activos","Artigas",0
"2020-04-21","Casos activos","Canelones",18
"2020-04-21","Casos activos","Cerro Largo",0
"2020-04-21","Casos activos","Colonia",3
"2020-04-21","Casos activos","Durazno",1
"2020-04-21","Casos activos","Flores",0
"2020-04-21","Casos activos","Florida",0
"2020-04-21","Casos activos","Lavalleja",4
"2020-04-21","Casos activos","Maldonado",11
"2020-04-21","Casos activos","Montevideo",152
"2020-04-21","Casos activos","Paysandú",0
"2020-04-21","Casos activos","Río Negro",7
"2020-04-21","Casos activos","Rivera",0
"2020-04-21","Casos activos","Rocha",0
"2020-04-21","Casos activos","Salto",7
"2020-04-21","Casos activos","San José",3
"2020-04-21","Casos activos","Soriano",0
"2020-04-21","Casos activos","Tacuarembó",0
"2020-04-21","Casos activos","Treinta y Tres",1
"2020-04-21","Casos recuperados","Artigas",0
"2020-04-21","Casos recuperados","Canelones",58
"2020-04-21","Casos recuperados","Cerro Largo",0
"2020-04-21","Casos recuperados","Colonia",5
"2020-04-21","Casos recuperados","Durazno",0
"2020-04-21","Casos recuperados","Flores",1
"2020-04-21","Casos recuperados","Florida",0
"2020-04-21","Casos recuperados","Lavalleja",0
"2020-04-21","Casos recuperados","Maldonado",10
"2020-04-21","Casos recuperados","Montevideo",240
"2020-04-21","Casos recuperados","Paysandú",1
"2020-04-21","Casos recuperados","Río Negro",2
"2020-04-21","Casos recuperados","Rivera",0
"2020-04-21","Casos recuperados","Rocha",1
"2020-04-21","Casos recuperados","Salto",5
"2020-04-21","Casos recuperados","San José",0
"2020-04-21","Casos recuperados","Soriano",1
"2020-04-21","Casos recuperados","Tacuarembó",0
"2020-04-21","Casos recuperados","Treinta y Tres",0
"2020-04-21","Fallecidos","Artigas",0
"2020-04-21","Fallecidos","Canelones",2
"2020-04-21","Fallecidos","Cerro Largo",0
"2020-04-21","Fallecidos","Colonia",0
"2020-04-21","Fallecidos","Durazno",0
"2020-04-21","Fallecidos","Flores",0
"2020-04-21","Fallecidos","Florida",0
"2020-04-21","Fallecidos","Lavalleja",0
"2020-04-21","Fallecidos","Maldonado",2
"2020-04-21","Fallecidos","Montevideo",8
"2020-04-21","Fallecidos","Paysandú",0
"2020-04-21","Fallecidos","Río Negro",0
"2020-04-21","Fallecidos","Rivera",0
"2020-04-21","Fallecidos","Rocha",0
"2020-04-21","Fallecidos","Salto",0
"2020-04-21","Fallecidos","San José",0
"2020-04-21","Fallecidos","Soriano",0
"2020-04-21","Fallecidos","Tacuarembó",0
"2020-04-21","Fallecidos","Treinta y Tres",0
"2020-04-21","Personal de la salud  Confirmados ","Todo el país",90
"2020-04-21","Personal de la salud  Recuperados ","Todo el país",53
"2020-04-21","Personal de la salud  Activos ","Todo el país",37
"2020-04-21","Personal de la salud  Fallecidos ","Todo el país",0
"2020-04-21","Cantidad de Tests  Positivos ","Todo el país",11
"2020-04-21","Cantidad de Tests  Negativos ","Todo el país",516
"2020-04-21","Personas en CTI","Todo el país",10
"2020-04-21","Personas en CI","Todo el país",0
"2020-04-21","Fallecidos ","Todo el país",12
"2020-04-21","Casos nuevos ","Todo el país",0
"2020-04-22","Casos activos","Artigas",0
"2020-04-22","Casos activos","Canelones",21
"2020-04-22","Casos activos","Cerro Largo",0
"2020-04-22","Casos activos","Colonia",3
"2020-04-22","Casos activos","Durazno",1
"2020-04-22","Casos activos","Flores",0
"2020-04-22","Casos activos","Florida",0
"2020-04-22","Casos activos","Lavalleja",4
"2020-04-22","Casos activos","Maldonado",11
"2020-04-22","Casos activos","Montevideo",149
"2020-04-22","Casos activos","Paysandú",0
"2020-04-22","Casos activos","Río Negro",6
"2020-04-22","Casos activos","Rivera",0
"2020-04-22","Casos activos","Rocha",0
"2020-04-22","Casos activos","Salto",2
"2020-04-22","Casos activos","San José",3
"2020-04-22","Casos activos","Soriano",0
"2020-04-22","Casos activos","Tacuarembó",0
"2020-04-22","Casos activos","Treinta y Tres",0
"2020-04-22","Casos recuperados","Artigas",0
"2020-04-22","Casos recuperados","Canelones",58
"2020-04-22","Casos recuperados","Cerro Largo",0
"2020-04-22","Casos recuperados","Colonia",5
"2020-04-22","Casos recuperados","Durazno",0
"2020-04-22","Casos recuperados","Flores",1
"2020-04-22","Casos recuperados","Florida",0
"2020-04-22","Casos recuperados","Lavalleja",0
"2020-04-22","Casos recuperados","Maldonado",10
"2020-04-22","Casos recuperados","Montevideo",247
"2020-04-22","Casos recuperados","Paysandú",1
"2020-04-22","Casos recuperados","Río Negro",3
"2020-04-22","Casos recuperados","Rivera",0
"2020-04-22","Casos recuperados","Rocha",1
"2020-04-22","Casos recuperados","Salto",10
"2020-04-22","Casos recuperados","San José",0
"2020-04-22","Casos recuperados","Soriano",1
"2020-04-22","Casos recuperados","Tacuarembó",0
"2020-04-22","Casos recuperados","Treinta y Tres",0
"2020-04-22","Fallecidos","Artigas",0
"2020-04-22","Fallecidos","Canelones",2
"2020-04-22","Fallecidos","Cerro Largo",0
"2020-04-22","Fallecidos","Colonia",0
"2020-04-22","Fallecidos","Durazno",0
"2020-04-22","Fallecidos","Flores",0
"2020-04-22","Fallecidos","Florida",0
"2020-04-22","Fallecidos","Lavalleja",0
"2020-04-22","Fallecidos","Maldonado",2
"2020-04-22","Fallecidos","Montevideo",8
"2020-04-22","Fallecidos","Paysandú",0
"2020-04-22","Fallecidos","Río Negro",0
"2020-04-22","Fallecidos","Rivera",0
"2020-04-22","Fallecidos","Rocha",0
"2020-04-22","Fallecidos","Salto",0
"2020-04-22","Fallecidos","San José",0
"2020-04-22","Fallecidos","Soriano",0
"2020-04-22","Fallecidos","Tacuarembó",0
"2020-04-22","Fallecidos","Treinta y Tres",0
"2020-04-22","Personal de la salud  Confirmados ","Todo el país",91
"2020-04-22","Personal de la salud  Recuperados ","Todo el país",54
"2020-04-22","Personal de la salud  Activos ","Todo el país",37
"2020-04-22","Personal de la salud  Fallecidos ","Todo el país",0
"2020-04-22","Cantidad de Tests  Positivos ","Todo el país",8
"2020-04-22","Cantidad de Tests  Negativos ","Todo el país",601
"2020-04-22","Personas en CTI","Todo el país",10
"2020-04-22","Personas en CI","Todo el país",0
"2020-04-22","Fallecidos ","Todo el país",12
"2020-04-22","Casos nuevos ","Todo el país",6
"2020-04-23","Casos activos","Artigas",0
"2020-04-23","Casos activos","Canelones",21
"2020-04-23","Casos activos","Cerro Largo",0
"2020-04-23","Casos activos","Colonia",3
"2020-04-23","Casos activos","Durazno",1
"2020-04-23","Casos activos","Flores",0
"2020-04-23","Casos activos","Florida",0
"2020-04-23","Casos activos","Lavalleja",4
"2020-04-23","Casos activos","Maldonado",11
"2020-04-23","Casos activos","Montevideo",142
"2020-04-23","Casos activos","Paysandú",0
"2020-04-23","Casos activos","Río Negro",5
"2020-04-23","Casos activos","Rivera",0
"2020-04-23","Casos activos","Rocha",0
"2020-04-23","Casos activos","Salto",2
"2020-04-23","Casos activos","San José",3
"2020-04-23","Casos activos","Soriano",0
"2020-04-23","Casos activos","Tacuarembó",0
"2020-04-23","Casos activos","Treinta y Tres",0
"2020-04-23","Casos recuperados","Artigas",0
"2020-04-23","Casos recuperados","Canelones",59
"2020-04-23","Casos recuperados","Cerro Largo",0
"2020-04-23","Casos recuperados","Colonia",5
"2020-04-23","Casos recuperados","Durazno",0
"2020-04-23","Casos recuperados","Flores",1
"2020-04-23","Casos recuperados","Florida",0
"2020-04-23","Casos recuperados","Lavalleja",0
"2020-04-23","Casos recuperados","Maldonado",10
"2020-04-23","Casos recuperados","Montevideo",262
"2020-04-23","Casos recuperados","Paysandú",1
"2020-04-23","Casos recuperados","Río Negro",4
"2020-04-23","Casos recuperados","Rivera",0
"2020-04-23","Casos recuperados","Rocha",1
"2020-04-23","Casos recuperados","Salto",10
